,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
1301,768794008,12078961000006117,80,^ESCT1207896,NA,Diabetic cataract of bilateral eyes,3686894014,NA,32,Bilateral diabetic cataracts,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1302,768794008,12078971000006112,5,^ESCT1207897,NA,Bilateral diabetic cataracts,3686892013,NA,32,Bilateral diabetic cataracts,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1303,769181007,12085031000006111,1,^ESCT1208503,NA,Preproliferative retinopathy of right eye co-occurrent and due to diabetes mellitus,3689266014,NA,31,Preproliferative retinopathy of right eye co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1304,769181007,12085021000006113,200,^ESCT1208502,NA,Preproliferative diabetic retinopathy of right eye,3689265013,NA,31,Preproliferative retinopathy of right eye co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1305,769182000,12085051000006116,100,^ESCT1208505,NA,Preproliferative diabetic retinopathy of left eye,3689267017,NA,31,Preproliferative diabetic retinopathy of left eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1306,769183005,12085101000006116,40,^ESCT1208510,NA,Mild nonproliferative retinopathy of right eye,3689275011,NA,31,Mild nonproliferative diabetic retinopathy of right eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1307,769183005,12085071000006114,6,^ESCT1208507,NA,Mild nonproliferative diabetic retinopathy of right eye,3689271019,NA,31,Mild nonproliferative diabetic retinopathy of right eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1308,769183005,12085081000006112,10,^ESCT1208508,NA,Mild non proliferative retinopathy of right eye,3689272014,NA,31,Mild nonproliferative diabetic retinopathy of right eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1309,769183005,12085091000006110,40,^ESCT1208509,NA,Mild non-proliferative diabetic retinopathy of right eye,3689273016,NA,31,Mild nonproliferative diabetic retinopathy of right eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1310,769184004,12085131000006112,20,^ESCT1208513,NA,Mild nonproliferative retinopathy of left eye,3689277015,NA,31,Mild nonproliferative retinopathy of left eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1311,769184004,12085161000006115,20,^ESCT1208516,NA,Mild non proliferative retinopathy of left eye,3689281015,NA,31,Mild nonproliferative retinopathy of left eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1312,769184004,12085121000006114,7,^ESCT1208512,NA,Mild nonproliferative diabetic retinopathy of left eye,3689282010,NA,31,Mild nonproliferative retinopathy of left eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1313,769184004,12085141000006119,40,^ESCT1208514,NA,Mild non-proliferative diabetic retinopathy of left eye,3689278013,NA,31,Mild nonproliferative retinopathy of left eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1314,769185003,12085171000006110,20,^ESCT1208517,NA,Moderate nonproliferative diabetic retinopathy of right eye,3689286013,NA,31,Moderate non-proliferative diabetic retinopathy of right eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1315,769185003,12085181000006113,30,^ESCT1208518,NA,Moderate non-proliferative diabetic retinopathy of right eye,3689284011,NA,31,Moderate non-proliferative diabetic retinopathy of right eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1316,769186002,12085231000006118,30,^ESCT1208523,NA,Moderate non-proliferative diabetic retinopathy of left eye,3689292019,NA,31,Moderate nonproliferative diabetic retinopathy of left eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1317,769186002,12085211000006112,10,^ESCT1208521,NA,Moderate nonproliferative diabetic retinopathy of left eye,3689288014,NA,31,Moderate nonproliferative diabetic retinopathy of left eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1318,769186002,12085241000006111,4,^ESCT1208524,NA,Moderate nonproliferative retinopathy of left eye due to diabetes mellitus,3690263012,NA,31,Moderate nonproliferative diabetic retinopathy of left eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1319,769217008,12085721000006110,100,^ESCT1208572,NA,Diabetic macular oedema of right eye,3690145017,NA,31,Diabetic macular edema of right eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1320,769217008,12085731000006113,3,^ESCT1208573,NA,Diabetic macular edema of right eye,3690142019,NA,31,Diabetic macular edema of right eye,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1321,769218003,12085791000006112,5,^ESCT1208579,NA,Diabetic macular edema of left eye,3690150011,NA,31,Macular oedema of left eye co-occurrent and due to diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1322,769218003,12085761000006116,100,^ESCT1208576,NA,Diabetic macular oedema of left eye,3690148015,NA,31,Macular oedema of left eye co-occurrent and due to diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1323,769219006,12085801000006113,1,^ESCT1208580,NA,Macular oedema due to type 1 diabetes mellitus,3690541016,NA,31,Macular edema due to type 1 diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1324,769221001,12085891000006118,7,^ESCT1208589,NA,Clinically significant macular oedema of right eye co-occurrent and due to diabetes mellitus,3690175010,NA,27,Clinically significant macular edema of right eye co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1325,769221001,2532967014,4000,2BBm,2BBm.00,Clinically significant macular oedema of right eye due to diabetes mellitus,3690175010,NA,27,Clinically significant macular edema of right eye co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1326,769221001,12705021000006112,100,^ESCT1270502,NA,Clinically significant macular oedema of right eye due to diabetes mellitus,3690177019,NA,27,Clinically significant macular edema of right eye co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1327,769222008,2532971012,4000,2BBn,2BBn.00,O/E - left eye clinically significant macular oedema,3690179016,NA,27,Clinically significant macular oedema of left eye co-occurrent and due to diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1328,769222008,12085931000006110,3,^ESCT1208593,NA,Clinically significant macular oedema of left eye co-occurrent and due to diabetes mellitus,3690179016,NA,27,Clinically significant macular oedema of left eye co-occurrent and due to diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1329,769222008,12085921000006112,100,^ESCT1208592,NA,Clinically significant macular oedema of left eye due to diabetes mellitus,3690182014,NA,27,Clinically significant macular oedema of left eye co-occurrent and due to diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1330,769244003,12086281000006113,900,^ESCT1208628,NA,Diabetic maculopathy of right eye,3690548010,NA,27,o/e - right eye diabetic maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1331,769244003,14092431000006119,5000,^ESCT1409243,NA,Disorder of right macula due to diabetes mellitus,3778103012,NA,27,o/e - right eye diabetic maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1332,769244003,2159979014,100000,2BBW,2BBW.00,Maculopathy of right eye with diabetes mellitus,3698428016,NA,27,o/e - right eye diabetic maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1333,769245002,12086331000006116,900,^ESCT1208633,NA,Diabetic maculopathy of left eye,3690554011,NA,27,o/e - left eye diabetic maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1334,769245002,12086321000006119,1,^ESCT1208632,NA,Maculopathy of left eye due to diabetes mellitus,3690553017,NA,27,o/e - left eye diabetic maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1335,769245002,2159980012,100000,2BBX,2BBX.00,Maculopathy of left eye with diabetes mellitus,3698426017,NA,27,o/e - left eye diabetic maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1336,769245002,14092441000006112,5000,^ESCT1409244,NA,Disorder of left macula due to diabetes mellitus,3778100010,NA,27,o/e - left eye diabetic maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1337,769245002,12086341000006114,1,^ESCT1208634,NA,Disorder of left macula co-occurrent and due to diabetes mellitus,3690555012,NA,27,o/e - left eye diabetic maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1338,770097006,12102611000006110,1,^ESCT1210261,NA,Clinically significant macular oedema due to diabetes mellitus,3698446010,NA,31,Clinically significant macular edema co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1339,770097006,12102571000006117,4,^ESCT1210257,NA,Clinically significant macular oedema with diabetes mellitus,3698448011,NA,31,Clinically significant macular edema co-occurrent and due to diabetes mellitus (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1340,771571000000102,8240511000006110,10,^ESCTHO824051,NA,H/O: secondary diabetes mellitus,1721671000000116,NA,31,History of secondary diabetes mellitus (situation),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1341,773001000000103,8241041000006113,100,^ESCTSY824104,NA,Symptomatic diabetic peripheral neuropathy,1726111000000110,NA,31,Symptomatic diabetic peripheral neuropathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1342,775841000000109,8242331000006114,100,^ESCTDI824233,NA,Diabetic retinopathy detected by national screening programme,1733071000000112,NA,31,Diabetic retinopathy detected by national screening programme (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1343,781000119106,14094571000006111,1,^ESCT1409457,NA,Neuropathic arthropathy due to type 2 diabetes mellitus,3866399017,NA,32,Neuropathic arthropathy due to type 2 diabetes mellitus,Diabetes,NA,['Manchester'],diabetes.snomed.txt
1346,789569005,13917091000006117,30,^ESCT1391709,NA,Neuropathic ulcer of heel due to type 2 diabetes mellitus,3789783017,NA,32,Neuropathic ulcer of heel due to type 2 diabetes mellitus,Diabetes,NA,['Manchester'],diabetes.snomed.txt
1348,791000119109,7966931000006114,9,^ESCTAN796693,NA,Angina associated with type 2 diabetes mellitus,2967773018,NA,32,Angina associated with type II diabetes mellitus,Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1349,80660001,1978871000006110,7,EMISNQMA111,NA,Mauriac's syndrome,133809016,NA,32,Mauriac's syndrome (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1350,80660001,3812051000006119,1,^ESCTMA381205,NA,Mauriac syndrome,2842355016,NA,32,Mauriac's syndrome (disorder),Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1352,829521000000104,2156571000000116,300000,67D8,67D8.00,Provision of diabetes clinical summary,2156571000000116,NA,17,provision of diabetes clinical summary,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
1353,83728000,3862391000006112,40,^ESCTPO386239,NA,Polyglandular autoimmune syndrome - type II,505752015,NA,32,"Polyglandular autoimmune syndrome, type 2 (disorder)",Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1354,83728000,3862321000006110,20,^ESCTPO386232,NA,"Polyglandular autoimmune syndrome, type 2",138849010,NA,32,"Polyglandular autoimmune syndrome, type 2 (disorder)",Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1355,83728000,505750011,300,C181-2,C181.12,Schmidt's syndrome,505750011,NA,32,"Polyglandular autoimmune syndrome, type 2 (disorder)",Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1356,83728000,3862351000006118,1,^ESCTTY386235,NA,Type 2 polyendocrine autoimmunity syndrome,505748015,NA,32,"Polyglandular autoimmune syndrome, type 2 (disorder)",Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
1357,83728000,3862361000006116,20,^ESCTSC386236,NA,Schmidt syndrome,505749011,NA,32,"Polyglandular autoimmune syndrome, type 2 (disorder)",Diabetes,NA,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
